id,surah,ayat,terjemah,clean_ayat,topik
[41.2],Fussilat,2,Diturunkan dari Tuhan Yang Maha Pemurah lagi Maha Penyayang.,turun tuhan maha murah maha sayang,iman
[41.3],Fussilat,3,Kitab yang dijelaskan ayat-ayatnya yakni bacaan dalam bahasa Arab untuk kaum yang mengetahui,kitab ayat ayat baca bahasa arab kaum,alquran
[41.4],Fussilat,4,yang membawa berita gembira dan yang membawa peringatan tetapi kebanyakan mereka berpaling (daripadanya) maka mereka tidak (mau) mendengarkan.,bawa berita gembira bawa ingat banyak paling daripada dengar,bangsa bangsa terdahulu
[41.4],Fussilat,4,yang membawa berita gembira dan yang membawa peringatan tetapi kebanyakan mereka berpaling (daripadanya) maka mereka tidak (mau) mendengarkan.,bawa berita gembira bawa ingat banyak paling daripada dengar,sejarah
[41.5],Fussilat,5,Mereka berkata: Hati kami berada dalam tutupan (yang menutupi) apa yang kamu seru kami kepadanya dan di telinga kami ada sumbatan dan antara kami dan kamu ada dinding maka bekerjalah kamu sesungguhnya kami bekerja (pula).,hati tutup tutup seru telinga sumbat dinding kerja sungguh,iman
[41.5],Fussilat,5,Mereka berkata: Hati kami berada dalam tutupan (yang menutupi) apa yang kamu seru kami kepadanya dan di telinga kami ada sumbatan dan antara kami dan kamu ada dinding maka bekerjalah kamu sesungguhnya kami bekerja (pula).,hati tutup tutup seru telinga sumbat dinding kerja sungguh,sejarah
[41.6],Fussilat,6,Katakanlah: Bahwasanya aku hanyalah seorang manusia seperti kamu diwahyukan kepadaku bahwasanya Tuhan kamu adalah Tuhan Yang Maha Esa maka tetaplah pada jalan yang lurus menuju kepada-Nya dan mohonlah ampun kepada-Nya. Dan kecelakaan yang besarlah bagi orang-orang yang mempersekutukan (Nya),manusia wahyu kepada tuhan tuhan maha esa tetap jalan lurus mohon ampun celaka besar sekutu,akhlaq dan adab
[41.6],Fussilat,6,Katakanlah: Bahwasanya aku hanyalah seorang manusia seperti kamu diwahyukan kepadaku bahwasanya Tuhan kamu adalah Tuhan Yang Maha Esa maka tetaplah pada jalan yang lurus menuju kepada-Nya dan mohonlah ampun kepada-Nya. Dan kecelakaan yang besarlah bagi orang-orang yang mempersekutukan (Nya),manusia wahyu kepada tuhan tuhan maha esa tetap jalan lurus mohon ampun celaka besar sekutu,bangsa bangsa terdahulu
[41.6],Fussilat,6,Katakanlah: Bahwasanya aku hanyalah seorang manusia seperti kamu diwahyukan kepadaku bahwasanya Tuhan kamu adalah Tuhan Yang Maha Esa maka tetaplah pada jalan yang lurus menuju kepada-Nya dan mohonlah ampun kepada-Nya. Dan kecelakaan yang besarlah bagi orang-orang yang mempersekutukan (Nya),manusia wahyu kepada tuhan tuhan maha esa tetap jalan lurus mohon ampun celaka besar sekutu,iman
[41.7],Fussilat,7,(yaitu) orang-orang yang tidak menunaikan zakat dan mereka kafir akan adanya (kehidupan) akhirat.,tunai zakat kafir hidup akhirat,ibadah
[41.7],Fussilat,7,(yaitu) orang-orang yang tidak menunaikan zakat dan mereka kafir akan adanya (kehidupan) akhirat.,tunai zakat kafir hidup akhirat,iman
[41.8],Fussilat,8,Sesungguhnya orang-orang yang beriman dan mengerjakan amal yang saleh mereka mendapat pahala yang tiada putus-putusnya.,sungguh iman amal saleh pahala tiada putus putus,iman
[41.9],Fussilat,9,Katakanlah: Sesungguhnya patutkah kamu kafir kepada Yang menciptakan bumi dalam dua masa dan kamu adakan sekutu-sekutu bagi-Nya? (Yang bersifat) demikian itulah Tuhan semesta alam.,sungguh patut kafir cipta bumi adakan sekutu sekutu sifat tuhan semesta alam,bangsa bangsa terdahulu
[41.9],Fussilat,9,Katakanlah: Sesungguhnya patutkah kamu kafir kepada Yang menciptakan bumi dalam dua masa dan kamu adakan sekutu-sekutu bagi-Nya? (Yang bersifat) demikian itulah Tuhan semesta alam.,sungguh patut kafir cipta bumi adakan sekutu sekutu sifat tuhan semesta alam,iman
[41.10],Fussilat,10,Dan Dia menciptakan di bumi itu gunung-gunung yang kokoh di atasnya. Dia memberkahinya dan Dia menentukan padanya kadar makanan-makanan (penghuni) nya dalam empat masa. (Penjelasan itu sebagai jawaban) bagi orang-orang yang bertanya.,cipta bumi gunung gunung kokoh atas berkah tentu kadar makan makan huni jelas,alquran
[41.11],Fussilat,11,Kemudian Dia menuju langit dan langit itu masih merupakan asap lalu Dia berkata kepadanya dan kepada bumi: Datanglah kamu keduanya menurut perintah-Ku dengan suka hati atau terpaksa. Keduanya menjawab: Kami datang dengan suka hati.,langit langit bumi datang perintah ku suka hati paksa suka hati,alquran
[41.11],Fussilat,11,Kemudian Dia menuju langit dan langit itu masih merupakan asap lalu Dia berkata kepadanya dan kepada bumi: Datanglah kamu keduanya menurut perintah-Ku dengan suka hati atau terpaksa. Keduanya menjawab: Kami datang dengan suka hati.,langit langit bumi datang perintah ku suka hati paksa suka hati,bangsa bangsa terdahulu
[41.11],Fussilat,11,Kemudian Dia menuju langit dan langit itu masih merupakan asap lalu Dia berkata kepadanya dan kepada bumi: Datanglah kamu keduanya menurut perintah-Ku dengan suka hati atau terpaksa. Keduanya menjawab: Kami datang dengan suka hati.,langit langit bumi datang perintah ku suka hati paksa suka hati,iman
[41.12],Fussilat,12,Maka Dia menjadikannya tujuh langit dalam dua masa dan Dia mewahyukan pada tiap-tiap langit urusannya. Dan Kami hiasi langit yang dekat dengan bintang-bintang yang cemerlang dan Kami memeliharanya dengan sebaik-baiknya. Demikianlah ketentuan Yang Maha Perkasa lagi Maha Mengetahui.,jadi tujuh langit wahyu langit urus hias langit bintang bintang cemerlang pelihara baik tentu maha perkasa maha,alquran
[41.12],Fussilat,12,Maka Dia menjadikannya tujuh langit dalam dua masa dan Dia mewahyukan pada tiap-tiap langit urusannya. Dan Kami hiasi langit yang dekat dengan bintang-bintang yang cemerlang dan Kami memeliharanya dengan sebaik-baiknya. Demikianlah ketentuan Yang Maha Perkasa lagi Maha Mengetahui.,jadi tujuh langit wahyu langit urus hias langit bintang bintang cemerlang pelihara baik tentu maha perkasa maha,iman
[41.13],Fussilat,13,Jika mereka berpaling maka katakanlah: Aku telah memperingatkan kamu dengan petir seperti petir yang menimpa kaum Ad dan kaum Tsamud.,paling ingat petir petir timpa kaum kaum tsamud,bangsa bangsa terdahulu
[41.13],Fussilat,13,Jika mereka berpaling maka katakanlah: Aku telah memperingatkan kamu dengan petir seperti petir yang menimpa kaum Ad dan kaum Tsamud.,paling ingat petir petir timpa kaum kaum tsamud,iman
[41.13],Fussilat,13,Jika mereka berpaling maka katakanlah: Aku telah memperingatkan kamu dengan petir seperti petir yang menimpa kaum Ad dan kaum Tsamud.,paling ingat petir petir timpa kaum kaum tsamud,sejarah
[41.14],Fussilat,14,Ketika rasul-rasul datang kepada mereka dari depan dan dari belakang mereka (dengan menyerukan): Janganlah kamu menyembah selain Allah. Mereka menjawab: Kalau Tuhan kami menghendaki tentu Dia akan menurunkan malaikat-malaikat-Nya maka sesungguhnya kami kafir kepada wahyu yang kamu diutus membawanya.,rasul rasul seru sembah allah tuhan turun malaikat malaikat sungguh kafir wahyu utus bawa,alquran
[41.14],Fussilat,14,Ketika rasul-rasul datang kepada mereka dari depan dan dari belakang mereka (dengan menyerukan): Janganlah kamu menyembah selain Allah. Mereka menjawab: Kalau Tuhan kami menghendaki tentu Dia akan menurunkan malaikat-malaikat-Nya maka sesungguhnya kami kafir kepada wahyu yang kamu diutus membawanya.,rasul rasul seru sembah allah tuhan turun malaikat malaikat sungguh kafir wahyu utus bawa,bangsa bangsa terdahulu
[41.14],Fussilat,14,Ketika rasul-rasul datang kepada mereka dari depan dan dari belakang mereka (dengan menyerukan): Janganlah kamu menyembah selain Allah. Mereka menjawab: Kalau Tuhan kami menghendaki tentu Dia akan menurunkan malaikat-malaikat-Nya maka sesungguhnya kami kafir kepada wahyu yang kamu diutus membawanya.,rasul rasul seru sembah allah tuhan turun malaikat malaikat sungguh kafir wahyu utus bawa,iman
[41.15],Fussilat,15,Adapun kaum 'Aad maka mereka menyombongkan diri di muka bumi tanpa alasan yang benar dan berkata: Siapakah yang lebih besar kekuatannya dari kami? Dan apakah mereka itu tidak memperhatikan bahwa Allah yang menciptakan mereka adalah lebih besar kekuatan-Nya dari mereka? Dan adalah mereka mengingkari tanda-tanda (kekuatan) Kami.,kaum aad sombong muka bumi alas kuat perhati allah cipta kuat ingkar tanda tanda kuat,akhlaq dan adab
[41.15],Fussilat,15,Adapun kaum 'Aad maka mereka menyombongkan diri di muka bumi tanpa alasan yang benar dan berkata: Siapakah yang lebih besar kekuatannya dari kami? Dan apakah mereka itu tidak memperhatikan bahwa Allah yang menciptakan mereka adalah lebih besar kekuatan-Nya dari mereka? Dan adalah mereka mengingkari tanda-tanda (kekuatan) Kami.,kaum aad sombong muka bumi alas kuat perhati allah cipta kuat ingkar tanda tanda kuat,bangsa bangsa terdahulu
[41.15],Fussilat,15,Adapun kaum 'Aad maka mereka menyombongkan diri di muka bumi tanpa alasan yang benar dan berkata: Siapakah yang lebih besar kekuatannya dari kami? Dan apakah mereka itu tidak memperhatikan bahwa Allah yang menciptakan mereka adalah lebih besar kekuatan-Nya dari mereka? Dan adalah mereka mengingkari tanda-tanda (kekuatan) Kami.,kaum aad sombong muka bumi alas kuat perhati allah cipta kuat ingkar tanda tanda kuat,iman
[41.16],Fussilat,16,Maka Kami meniupkan angin yang amat gemuruh kepada mereka dalam beberapa hari yang sial karena Kami hendak merasakan kepada mereka itu siksaan yang menghinakan dalam kehidupan dunia. Dan sesungguhnya siksaan akhirat lebih menghinakan sedang mereka tidak diberi pertolongan.,tiup angin gemuruh sial rasa siksa hina hidup dunia sungguh siksa akhirat hina tolong,bangsa bangsa terdahulu
[41.16],Fussilat,16,Maka Kami meniupkan angin yang amat gemuruh kepada mereka dalam beberapa hari yang sial karena Kami hendak merasakan kepada mereka itu siksaan yang menghinakan dalam kehidupan dunia. Dan sesungguhnya siksaan akhirat lebih menghinakan sedang mereka tidak diberi pertolongan.,tiup angin gemuruh sial rasa siksa hina hidup dunia sungguh siksa akhirat hina tolong,iman
[41.17],Fussilat,17,Dan adapun kaum Tsamud maka mereka telah Kami beri petunjuk tetapi mereka lebih menyukai buta (kesesatan) dari petunjuk itu maka mereka disambar petir azab yang menghinakan disebabkan apa yang telah mereka kerjakan.,kaum tsamud tunjuk suka buta sesat tunjuk sambar petir azab hina sebab kerja,alquran
[41.17],Fussilat,17,Dan adapun kaum Tsamud maka mereka telah Kami beri petunjuk tetapi mereka lebih menyukai buta (kesesatan) dari petunjuk itu maka mereka disambar petir azab yang menghinakan disebabkan apa yang telah mereka kerjakan.,kaum tsamud tunjuk suka buta sesat tunjuk sambar petir azab hina sebab kerja,bangsa bangsa terdahulu
[41.17],Fussilat,17,Dan adapun kaum Tsamud maka mereka telah Kami beri petunjuk tetapi mereka lebih menyukai buta (kesesatan) dari petunjuk itu maka mereka disambar petir azab yang menghinakan disebabkan apa yang telah mereka kerjakan.,kaum tsamud tunjuk suka buta sesat tunjuk sambar petir azab hina sebab kerja,iman
[41.18],Fussilat,18,Dan Kami selamatkan orang-orang yang beriman dan mereka adalah orang-orang yang bertakwa.,selamat iman takwa,iman
[41.19],Fussilat,19,Dan (ingatlah) hari (ketika) musuh-musuh Allah digiring ke dalam neraka lalu mereka dikumpulkan (semuanya).,ingat musuh musuh allah giring neraka kumpul,iman
[41.20],Fussilat,20,Sehingga apabila mereka sampai ke neraka pendengaran penglihatan dan kulit mereka menjadi saksi terhadap mereka tentang apa yang telah mereka kerjakan.,neraka dengar lihat kulit saksi kerja,iman
[41.21],Fussilat,21,Dan mereka berkata kepada kulit mereka: Mengapa kamu menjadi saksi terhadap kami? Kulit mereka menjawab: Allah yang menjadikan segala sesuatu pandai berkata telah menjadikan kami pandai (pula) berkata dan Dia-lah yang menciptakan kamu pada kali yang pertama dan hanya kepada-Nyalah kamu dikembalikan.,kulit saksi kulit allah jadi pandai jadi pandai cipta nyalah kembali,iman
[41.22],Fussilat,22,Kamu sekali-kali tidak dapat bersembunyi dari persaksian pendengaran penglihatan dan kulitmu terhadapmu bahkan kamu mengira bahwa Allah tidak mengetahui kebanyakan dari apa yang kamu kerjakan.,sembunyi saksi dengar lihat kulit hadap allah banyak kerja,iman
[41.23],Fussilat,23,Dan yang demikian itu adalah prasangkamu yang telah kamu sangka terhadap Tuhanmu prasangka itu telah membinasakan kamu maka jadilah kamu termasuk orang-orang yang merugi.,prasangka sangka tuhan prasangka binasa rugi,iman
[41.24],Fussilat,24,Jika mereka bersabar (menderita azab) maka nerakalah tempat diam mereka dan jika mereka mengemukakan alasan-alasan maka tidaklah mereka termasuk orang-orang yang diterima alasannya.,sabar derita azab neraka diam muka alas alas terima alas,iman
[41.25],Fussilat,25,Dan Kami tetapkan bagi mereka teman-teman yang menjadikan mereka memandang bagus apa yang ada di hadapan dan di belakang mereka dan tetaplah atas mereka keputusan azab pada umat-umat yang terdahulu sebelum mereka dari jin dan manusia sesungguhnya mereka adalah orang-orang yang merugi.,tetap teman teman jadi pandang bagus hadap tetap putus azab umat umat jin manusia sungguh rugi,iman
[41.26],Fussilat,26,Dan orang-orang yang kafir berkata: Janganlah kamu mendengar dengan sungguh-sungguh akan Al Qur'an ini dan buatlah hiruk-pikuk terhadapnya supaya kamu dapat mengalahkan (mereka).,kafir dengar sungguh sungguh qur buat hiruk pikuk kalah,iman
[41.26],Fussilat,26,Dan orang-orang yang kafir berkata: Janganlah kamu mendengar dengan sungguh-sungguh akan Al Qur'an ini dan buatlah hiruk-pikuk terhadapnya supaya kamu dapat mengalahkan (mereka).,kafir dengar sungguh sungguh qur buat hiruk pikuk kalah,sejarah
[41.27],Fussilat,27,Maka sesungguhnya Kami akan merasakan azab yang keras kepada orang-orang kafir dan Kami akan memberi balasan kepada mereka dengan seburuk-buruk pembalasan bagi apa yang telah mereka kerjakan.,sungguh rasa azab keras kafir balas buruk buruk balas kerja,iman
[41.28],Fussilat,28,Demikianlah balasan (terhadap) musuh-musuh Allah (yaitu) neraka mereka mendapat tempat tinggal yang kekal di dalamnya sebagai pembalasan atas keingkaran mereka terhadap ayat-ayat Kami.,balas musuh musuh allah neraka tinggal kekal dalam balas ingkar ayat ayat,iman
[41.29],Fussilat,29,Dan orang-orang kafir berkata: Ya Tuhan kami perlihatkanlah kami dua jenis orang yang telah menyesatkan kami (yaitu) sebagian dari jin dan manusia agar kami letakkan keduanya di bawah telapak kaki kami supaya kedua jenis itu menjadi orang-orang yang hina.,kafir tuhan lihat jenis sesat jin manusia letak telapak kaki jenis hina,akhlaq dan adab
[41.29],Fussilat,29,Dan orang-orang kafir berkata: Ya Tuhan kami perlihatkanlah kami dua jenis orang yang telah menyesatkan kami (yaitu) sebagian dari jin dan manusia agar kami letakkan keduanya di bawah telapak kaki kami supaya kedua jenis itu menjadi orang-orang yang hina.,kafir tuhan lihat jenis sesat jin manusia letak telapak kaki jenis hina,iman
[41.30],Fussilat,30,Sesungguhnya orang-orang yang mengatakan: Tuhan kami ialah Allah kemudian mereka meneguhkan pendirian mereka maka malaikat akan turun kepada mereka (dengan mengatakan): Janganlah kamu merasa takut dan janganlah kamu merasa sedih dan bergembiralah kamu dengan (memperoleh) surga yang telah dijanjikan Allah kepadamu.,sungguh tuhan allah teguh diri malaikat turun takut sedih gembira oleh surga janji allah kepada,iman
[41.31],Fussilat,31,Kami lah Pelindung-pelindungmu dalam kehidupan dunia dan di akhirat di dalamnya kamu memperoleh apa yang kamu inginkan dan memperoleh (pula) di dalamnya apa yang kamu minta.,lindung lindung hidup dunia akhirat dalam oleh oleh dalam,iman
[41.32],Fussilat,32,Sebagai hidangan (bagimu) dari Tuhan Yang Maha Pengampun lagi Maha Penyayang.,hidang bagi tuhan maha kam maha sayang,iman
[41.33],Fussilat,33,Siapakah yang lebih baik perkataannya daripada orang yang menyeru kepada Allah mengerjakan amal yang saleh dan berkata: Sesungguhnya aku termasuk orang-orang yang berserah diri?,kata seru allah amal saleh sungguh serah,bangsa bangsa terdahulu
[41.33],Fussilat,33,Siapakah yang lebih baik perkataannya daripada orang yang menyeru kepada Allah mengerjakan amal yang saleh dan berkata: Sesungguhnya aku termasuk orang-orang yang berserah diri?,kata seru allah amal saleh sungguh serah,ilmu
[41.33],Fussilat,33,Siapakah yang lebih baik perkataannya daripada orang yang menyeru kepada Allah mengerjakan amal yang saleh dan berkata: Sesungguhnya aku termasuk orang-orang yang berserah diri?,kata seru allah amal saleh sungguh serah,iman
[41.34],Fussilat,34,Dan tidaklah sama kebaikan dan kejahatan. Tolaklah (kejahatan itu) dengan cara yang lebih baik maka tiba-tiba orang yang antaramu dan antara dia ada permusuhan seolah-olah telah menjadi teman yang sangat setia.,baik jahat tolak jahat antara musuh olah teman setia,akhlaq dan adab
[41.34],Fussilat,34,Dan tidaklah sama kebaikan dan kejahatan. Tolaklah (kejahatan itu) dengan cara yang lebih baik maka tiba-tiba orang yang antaramu dan antara dia ada permusuhan seolah-olah telah menjadi teman yang sangat setia.,baik jahat tolak jahat antara musuh olah teman setia,bangsa bangsa terdahulu
[41.34],Fussilat,34,Dan tidaklah sama kebaikan dan kejahatan. Tolaklah (kejahatan itu) dengan cara yang lebih baik maka tiba-tiba orang yang antaramu dan antara dia ada permusuhan seolah-olah telah menjadi teman yang sangat setia.,baik jahat tolak jahat antara musuh olah teman setia,iman
[41.35],Fussilat,35,Sifat-sifat yang baik itu tidak dianugerahkan melainkan kepada orang-orang yang sabar dan tidak dianugerahkan melainkan kepada orang-orang yang mempunyai keberuntungan yang besar.,sifat sifat anugerah sabar anugerah untung,akhlaq dan adab
